user_id,channel,device,course_interest,ad_date,reached_landing,signed_up,started_trial,converted_paid,signup_date,trial_date,paid_date,revenue,cpc,month,month_name,month_num,week,day_of_week,hours_to_signup,hours_to_trial,days_to_paid,furthest_stage,acquisition_cost
USR-4371,Facebook Ads,Mobile,Data Science,2025-05-18 21:03:00,True,False,False,False,2025-05-18 21:16:00,2025-05-20 04:16:00,2025-06-03 04:16:00,0,65,5,May,5,20,Sunday,,,,Landing,65
USR-4372,Facebook Ads,Desktop,Data Science,2025-02-24 08:06:00,False,False,False,False,2025-02-24 08:18:00,2025-02-24 13:18:00,2025-03-02 13:18:00,0,65,2,February,2,9,Monday,,,,Ad Only,65
USR-4373,Google Ads,Mobile,Web Dev,2025-09-13 10:06:00,True,True,False,False,2025-09-13 11:05:00,2025-09-14 04:05:00,2025-09-30 04:05:00,0,120,9,September,9,37,Saturday,0.9833333333333333,,,Signup,120
USR-4374,Facebook Ads,Desktop,Digital Marketing,2025-11-06 10:14:00,True,False,False,False,2025-11-06 10:58:00,2025-11-06 18:58:00,2025-11-23 18:58:00,0,65,11,November,11,45,Thursday,,,,Landing,65
USR-4375,Google Ads,Mobile,Finance,2025-07-07 17:55:00,False,False,False,False,2025-07-07 18:09:00,2025-07-09 16:09:00,2025-07-27 16:09:00,0,120,7,July,7,28,Monday,,,,Ad Only,120
USR-4376,YouTube Ads,Mobile,Web Dev,2025-05-10 10:15:00,True,False,False,False,2025-05-10 11:12:00,2025-05-10 17:12:00,2025-05-28 17:12:00,0,45,5,May,5,19,Saturday,,,,Landing,45
USR-4377,Facebook Ads,Desktop,Data Science,2025-12-27 20:29:00,False,False,False,False,2025-12-27 21:27:00,2025-12-27 22:27:00,2026-01-07 22:27:00,0,65,12,December,12,52,Saturday,,,,Ad Only,65
USR-4378,Facebook Ads,Desktop,Finance,2025-04-06 10:10:00,False,False,False,False,2025-04-06 12:03:00,2025-04-08 06:03:00,2025-04-15 06:03:00,0,65,4,April,4,14,Sunday,,,,Ad Only,65
USR-4379,Google Ads,Desktop,Design,2025-07-08 10:48:00,True,False,False,False,2025-07-08 12:42:00,2025-07-09 00:42:00,2025-07-29 00:42:00,0,120,7,July,7,28,Tuesday,,,,Landing,120
USR-4380,YouTube Ads,Desktop,Data Science,2025-02-02 16:57:00,True,False,False,False,2025-02-02 17:38:00,2025-02-04 06:38:00,2025-02-14 06:38:00,0,45,2,February,2,5,Sunday,,,,Landing,45
USR-4381,Facebook Ads,Mobile,Data Science,2025-07-24 08:17:00,True,False,False,False,2025-07-24 08:56:00,2025-07-25 10:56:00,2025-08-11 10:56:00,0,65,7,July,7,30,Thursday,,,,Landing,65
USR-4382,Referral,Mobile,Web Dev,2025-01-15 17:35:00,True,True,True,True,2025-01-15 19:03:00,2025-01-17 05:03:00,2025-02-03 05:03:00,2999,20,1,January,1,3,Wednesday,1.4666666666666666,35.46666666666667,17.0,Paid,20
USR-4383,Facebook Ads,Desktop,Web Dev,2025-04-19 14:28:00,True,False,False,False,2025-04-19 15:54:00,2025-04-20 23:54:00,2025-04-28 23:54:00,0,65,4,April,4,16,Saturday,,,,Landing,65
USR-4384,Organic SEO,Tablet,Finance,2025-11-02 17:04:00,False,False,False,False,2025-11-02 18:58:00,2025-11-04 13:58:00,2025-11-14 13:58:00,0,0,11,November,11,44,Sunday,,,,Ad Only,0
USR-4385,Organic SEO,Mobile,Digital Marketing,2025-02-27 14:41:00,False,False,False,False,2025-02-27 15:15:00,2025-02-27 23:15:00,2025-03-03 23:15:00,0,0,2,February,2,9,Thursday,,,,Ad Only,0
USR-4386,Facebook Ads,Tablet,Finance,2025-03-09 10:11:00,False,False,False,False,2025-03-09 12:08:00,2025-03-10 01:08:00,2025-03-31 01:08:00,0,65,3,March,3,10,Sunday,,,,Ad Only,65
USR-4387,Facebook Ads,Mobile,Web Dev,2025-11-27 20:13:00,True,False,False,False,2025-11-27 20:35:00,2025-11-29 15:35:00,2025-12-12 15:35:00,0,65,11,November,11,48,Thursday,,,,Landing,65
USR-4388,Google Ads,Desktop,Finance,2025-07-14 18:35:00,True,False,False,False,2025-07-14 19:54:00,2025-07-16 12:54:00,2025-07-26 12:54:00,0,120,7,July,7,29,Monday,,,,Landing,120
USR-4389,Facebook Ads,Mobile,Digital Marketing,2025-10-08 17:33:00,True,False,False,False,2025-10-08 17:55:00,2025-10-09 05:55:00,2025-10-10 05:55:00,0,65,10,October,10,41,Wednesday,,,,Landing,65
USR-4390,Facebook Ads,Mobile,Web Dev,2025-02-04 08:10:00,False,False,False,False,2025-02-04 09:14:00,2025-02-04 11:14:00,2025-02-11 11:14:00,0,65,2,February,2,6,Tuesday,,,,Ad Only,65
USR-4391,YouTube Ads,Desktop,Digital Marketing,2025-02-09 11:10:00,False,False,False,False,2025-02-09 12:53:00,2025-02-10 15:53:00,2025-02-16 15:53:00,0,45,2,February,2,6,Sunday,,,,Ad Only,45
USR-4392,Google Ads,Mobile,Finance,2025-01-18 16:32:00,True,True,False,False,2025-01-18 17:41:00,2025-01-19 06:41:00,2025-02-06 06:41:00,0,120,1,January,1,3,Saturday,1.15,,,Signup,120
USR-4393,Organic SEO,Desktop,Data Science,2025-05-10 12:26:00,False,False,False,False,2025-05-10 13:32:00,2025-05-11 18:32:00,2025-05-13 18:32:00,0,0,5,May,5,19,Saturday,,,,Ad Only,0
USR-4394,Referral,Mobile,Web Dev,2025-06-30 20:21:00,True,True,False,False,2025-06-30 21:14:00,2025-07-01 08:14:00,2025-07-03 08:14:00,0,20,6,June,6,27,Monday,0.8833333333333333,,,Signup,20
USR-4395,Organic SEO,Desktop,Web Dev,2025-03-23 09:32:00,True,True,True,False,2025-03-23 10:10:00,2025-03-23 15:10:00,2025-03-27 15:10:00,0,0,3,March,3,12,Sunday,0.6333333333333333,5.633333333333334,,Trial,0
USR-4396,Facebook Ads,Mobile,Digital Marketing,2025-04-22 20:49:00,True,True,False,False,2025-04-22 22:46:00,2025-04-24 22:46:00,2025-05-13 22:46:00,0,65,4,April,4,17,Tuesday,1.95,,,Signup,65
USR-4397,Google Ads,Desktop,Web Dev,2025-03-13 15:40:00,False,False,False,False,2025-03-13 16:08:00,2025-03-14 07:08:00,2025-03-18 07:08:00,0,120,3,March,3,11,Thursday,,,,Ad Only,120
USR-4398,Google Ads,Desktop,Web Dev,2025-05-10 12:44:00,True,True,True,False,2025-05-10 13:03:00,2025-05-11 05:03:00,2025-05-29 05:03:00,0,120,5,May,5,19,Saturday,0.31666666666666665,16.316666666666666,,Trial,120
USR-4399,Google Ads,Mobile,Digital Marketing,2025-07-11 09:55:00,False,False,False,False,2025-07-11 11:08:00,2025-07-13 08:08:00,2025-08-02 08:08:00,0,120,7,July,7,28,Friday,,,,Ad Only,120
USR-4400,Facebook Ads,Mobile,Web Dev,2025-09-25 13:22:00,False,False,False,False,2025-09-25 14:02:00,2025-09-27 11:02:00,2025-10-12 11:02:00,0,65,9,September,9,39,Thursday,,,,Ad Only,65
USR-4401,Facebook Ads,Desktop,Data Science,2025-01-29 17:20:00,True,False,False,False,2025-01-29 19:01:00,2025-01-31 18:01:00,2025-02-10 18:01:00,0,65,1,January,1,5,Wednesday,,,,Landing,65
USR-4402,Google Ads,Mobile,Digital Marketing,2025-06-08 18:20:00,False,False,False,False,2025-06-08 20:04:00,2025-06-09 19:04:00,2025-06-15 19:04:00,0,120,6,June,6,23,Sunday,,,,Ad Only,120
USR-4403,Organic SEO,Mobile,Finance,2025-04-29 11:53:00,True,False,False,False,2025-04-29 13:09:00,2025-04-29 21:09:00,2025-05-19 21:09:00,0,0,4,April,4,18,Tuesday,,,,Landing,0
USR-4404,YouTube Ads,Mobile,Design,2025-05-06 22:46:00,True,True,True,True,2025-05-06 23:51:00,2025-05-07 03:51:00,2025-05-11 03:51:00,4999,45,5,May,5,19,Tuesday,1.0833333333333333,5.083333333333333,4.0,Paid,45
USR-4405,YouTube Ads,Desktop,Data Science,2025-06-18 22:43:00,False,False,False,False,2025-06-18 23:08:00,2025-06-19 08:08:00,2025-06-23 08:08:00,0,45,6,June,6,25,Wednesday,,,,Ad Only,45
USR-4406,Google Ads,Mobile,Data Science,2025-01-20 21:05:00,False,False,False,False,2025-01-20 22:48:00,2025-01-21 01:48:00,2025-01-28 01:48:00,0,120,1,January,1,4,Monday,,,,Ad Only,120
USR-4407,YouTube Ads,Mobile,Digital Marketing,2025-06-14 10:58:00,True,False,False,False,2025-06-14 11:09:00,2025-06-15 05:09:00,2025-07-01 05:09:00,0,45,6,June,6,24,Saturday,,,,Landing,45
USR-4408,Organic SEO,Desktop,Digital Marketing,2025-08-21 10:25:00,True,True,True,True,2025-08-21 11:39:00,2025-08-23 07:39:00,2025-09-05 07:39:00,2999,0,8,August,8,34,Thursday,1.2333333333333334,45.233333333333334,13.0,Paid,0
USR-4409,Google Ads,Desktop,Finance,2025-05-07 10:02:00,True,False,False,False,2025-05-07 10:38:00,2025-05-07 14:38:00,2025-05-21 14:38:00,0,120,5,May,5,19,Wednesday,,,,Landing,120
USR-4410,Google Ads,Desktop,Finance,2025-08-02 09:00:00,False,False,False,False,2025-08-02 10:51:00,2025-08-03 13:51:00,2025-08-10 13:51:00,0,120,8,August,8,31,Saturday,,,,Ad Only,120
USR-4411,YouTube Ads,Mobile,Digital Marketing,2025-01-29 14:51:00,True,False,False,False,2025-01-29 15:31:00,2025-01-30 05:31:00,2025-02-20 05:31:00,0,45,1,January,1,5,Wednesday,,,,Landing,45
USR-4412,Referral,Mobile,Digital Marketing,2025-11-05 21:02:00,False,False,False,False,2025-11-05 22:57:00,2025-11-07 05:57:00,2025-11-25 05:57:00,0,20,11,November,11,45,Wednesday,,,,Ad Only,20
USR-4413,Facebook Ads,Mobile,Digital Marketing,2025-12-20 13:19:00,False,False,False,False,2025-12-20 14:31:00,2025-12-22 06:31:00,2025-12-30 06:31:00,0,65,12,December,12,51,Saturday,,,,Ad Only,65
USR-4414,YouTube Ads,Mobile,Web Dev,2025-08-14 19:04:00,False,False,False,False,2025-08-14 19:41:00,2025-08-15 10:41:00,2025-08-23 10:41:00,0,45,8,August,8,33,Thursday,,,,Ad Only,45
USR-4415,Organic SEO,Desktop,Data Science,2025-06-19 21:28:00,False,False,False,False,2025-06-19 22:16:00,2025-06-21 08:16:00,2025-06-24 08:16:00,0,0,6,June,6,25,Thursday,,,,Ad Only,0
USR-4416,Facebook Ads,Mobile,Digital Marketing,2025-04-22 22:04:00,False,False,False,False,2025-04-22 22:54:00,2025-04-24 21:54:00,2025-05-11 21:54:00,0,65,4,April,4,17,Tuesday,,,,Ad Only,65
USR-4417,YouTube Ads,Mobile,Design,2025-05-20 22:00:00,True,False,False,False,2025-05-20 22:52:00,2025-05-21 08:52:00,2025-06-08 08:52:00,0,45,5,May,5,21,Tuesday,,,,Landing,45
USR-4418,Facebook Ads,Desktop,Design,2025-01-18 16:36:00,False,False,False,False,2025-01-18 16:52:00,2025-01-19 15:52:00,2025-01-31 15:52:00,0,65,1,January,1,3,Saturday,,,,Ad Only,65
USR-4419,Organic SEO,Desktop,Digital Marketing,2025-02-21 17:18:00,True,False,False,False,2025-02-21 18:27:00,2025-02-22 02:27:00,2025-03-13 02:27:00,0,0,2,February,2,8,Friday,,,,Landing,0
USR-4420,Google Ads,Mobile,Data Science,2025-08-10 17:53:00,False,False,False,False,2025-08-10 19:27:00,2025-08-11 06:27:00,2025-08-31 06:27:00,0,120,8,August,8,32,Sunday,,,,Ad Only,120
USR-4421,Google Ads,Mobile,Web Dev,2025-08-25 17:00:00,True,True,False,False,2025-08-25 18:09:00,2025-08-25 23:09:00,2025-08-29 23:09:00,0,120,8,August,8,35,Monday,1.15,,,Signup,120
USR-4422,Google Ads,Desktop,Data Science,2025-10-13 14:24:00,True,True,True,True,2025-10-13 14:45:00,2025-10-14 18:45:00,2025-10-20 18:45:00,2999,120,10,October,10,42,Monday,0.35,28.35,6.0,Paid,120
USR-4423,Facebook Ads,Mobile,Digital Marketing,2025-09-06 18:06:00,True,False,False,False,2025-09-06 19:47:00,2025-09-08 06:47:00,2025-09-28 06:47:00,0,65,9,September,9,36,Saturday,,,,Landing,65
USR-4424,YouTube Ads,Desktop,Digital Marketing,2025-09-25 09:38:00,True,False,False,False,2025-09-25 11:22:00,2025-09-26 16:22:00,2025-10-13 16:22:00,0,45,9,September,9,39,Thursday,,,,Landing,45
USR-4425,Facebook Ads,Desktop,Finance,2025-12-17 16:43:00,False,False,False,False,2025-12-17 17:50:00,2025-12-17 22:50:00,2025-12-18 22:50:00,0,65,12,December,12,51,Wednesday,,,,Ad Only,65
USR-4426,Organic SEO,Mobile,Finance,2025-02-07 21:58:00,True,True,False,False,2025-02-07 23:47:00,2025-02-09 06:47:00,2025-02-14 06:47:00,0,0,2,February,2,6,Friday,1.8166666666666667,,,Signup,0
USR-4427,Google Ads,Desktop,Data Science,2025-10-19 15:51:00,False,False,False,False,2025-10-19 17:47:00,2025-10-21 00:47:00,2025-10-26 00:47:00,0,120,10,October,10,42,Sunday,,,,Ad Only,120
USR-4428,Organic SEO,Desktop,Finance,2025-01-19 14:34:00,False,False,False,False,2025-01-19 15:32:00,2025-01-20 03:32:00,2025-02-02 03:32:00,0,0,1,January,1,3,Sunday,,,,Ad Only,0
USR-4429,Google Ads,Desktop,Digital Marketing,2025-06-23 10:07:00,False,False,False,False,2025-06-23 11:40:00,2025-06-24 03:40:00,2025-07-03 03:40:00,0,120,6,June,6,26,Monday,,,,Ad Only,120
USR-4430,Organic SEO,Mobile,Digital Marketing,2025-07-09 15:48:00,True,False,False,False,2025-07-09 16:50:00,2025-07-11 02:50:00,2025-07-28 02:50:00,0,0,7,July,7,28,Wednesday,,,,Landing,0
USR-4431,Facebook Ads,Mobile,Data Science,2025-05-22 12:06:00,True,False,False,False,2025-05-22 13:38:00,2025-05-22 23:38:00,2025-06-05 23:38:00,0,65,5,May,5,21,Thursday,,,,Landing,65
USR-4432,YouTube Ads,Mobile,Digital Marketing,2025-06-25 10:43:00,False,False,False,False,2025-06-25 12:37:00,2025-06-27 03:37:00,2025-07-13 03:37:00,0,45,6,June,6,26,Wednesday,,,,Ad Only,45
USR-4433,Google Ads,Tablet,Finance,2025-08-03 12:22:00,True,True,True,False,2025-08-03 13:36:00,2025-08-03 22:36:00,2025-08-23 22:36:00,0,120,8,August,8,31,Sunday,1.2333333333333334,10.233333333333333,,Trial,120
USR-4434,Facebook Ads,Mobile,Web Dev,2025-08-23 18:52:00,True,False,False,False,2025-08-23 20:22:00,2025-08-25 11:22:00,2025-08-27 11:22:00,0,65,8,August,8,34,Saturday,,,,Landing,65
USR-4435,Google Ads,Mobile,Web Dev,2025-05-06 20:28:00,False,False,False,False,2025-05-06 22:23:00,2025-05-07 23:23:00,2025-05-22 23:23:00,0,120,5,May,5,19,Tuesday,,,,Ad Only,120
USR-4436,Organic SEO,Mobile,Finance,2025-03-24 17:01:00,False,False,False,False,2025-03-24 18:15:00,2025-03-24 23:15:00,2025-03-26 23:15:00,0,0,3,March,3,13,Monday,,,,Ad Only,0
USR-4437,YouTube Ads,Mobile,Data Science,2025-02-28 09:40:00,True,True,False,False,2025-02-28 10:25:00,2025-03-01 12:25:00,2025-03-06 12:25:00,0,45,2,February,2,9,Friday,0.75,,,Signup,45
USR-4438,Google Ads,Desktop,Web Dev,2025-11-08 15:28:00,False,False,False,False,2025-11-08 16:05:00,2025-11-10 06:05:00,2025-11-23 06:05:00,0,120,11,November,11,45,Saturday,,,,Ad Only,120
USR-4439,YouTube Ads,Mobile,Design,2025-04-05 09:52:00,True,False,False,False,2025-04-05 11:06:00,2025-04-06 10:06:00,2025-04-20 10:06:00,0,45,4,April,4,14,Saturday,,,,Landing,45
USR-4440,Organic SEO,Mobile,Web Dev,2025-06-10 10:56:00,True,True,True,True,2025-06-10 12:11:00,2025-06-12 12:11:00,2025-06-18 12:11:00,4999,0,6,June,6,24,Tuesday,1.25,49.25,6.0,Paid,0
USR-4441,Facebook Ads,Mobile,Data Science,2025-06-20 17:31:00,False,False,False,False,2025-06-20 19:11:00,2025-06-22 09:11:00,2025-06-30 09:11:00,0,65,6,June,6,25,Friday,,,,Ad Only,65
USR-4442,Organic SEO,Mobile,Data Science,2025-10-03 19:18:00,False,False,False,False,2025-10-03 21:04:00,2025-10-04 15:04:00,2025-10-20 15:04:00,0,0,10,October,10,40,Friday,,,,Ad Only,0
USR-4443,Google Ads,Mobile,Design,2025-07-07 20:03:00,True,False,False,False,2025-07-07 20:32:00,2025-07-08 23:32:00,2025-07-23 23:32:00,0,120,7,July,7,28,Monday,,,,Landing,120
USR-4444,Facebook Ads,Mobile,Design,2025-09-17 08:40:00,True,False,False,False,2025-09-17 09:38:00,2025-09-19 01:38:00,2025-10-08 01:38:00,0,65,9,September,9,38,Wednesday,,,,Landing,65
USR-4445,Facebook Ads,Tablet,Data Science,2025-04-22 12:42:00,True,False,False,False,2025-04-22 14:33:00,2025-04-24 12:33:00,2025-05-05 12:33:00,0,65,4,April,4,17,Tuesday,,,,Landing,65
USR-4446,Google Ads,Mobile,Design,2025-07-29 08:41:00,False,False,False,False,2025-07-29 09:11:00,2025-07-31 08:11:00,2025-08-03 08:11:00,0,120,7,July,7,31,Tuesday,,,,Ad Only,120
USR-4447,Facebook Ads,Desktop,Data Science,2025-02-04 19:04:00,True,False,False,False,2025-02-04 20:52:00,2025-02-05 15:52:00,2025-02-24 15:52:00,0,65,2,February,2,6,Tuesday,,,,Landing,65
USR-4448,Facebook Ads,Desktop,Web Dev,2025-09-04 22:29:00,True,False,False,False,2025-09-04 22:50:00,2025-09-05 18:50:00,2025-09-19 18:50:00,0,65,9,September,9,36,Thursday,,,,Landing,65
USR-4449,Facebook Ads,Desktop,Data Science,2025-06-25 15:34:00,False,False,False,False,2025-06-25 16:50:00,2025-06-27 09:50:00,2025-07-15 09:50:00,0,65,6,June,6,26,Wednesday,,,,Ad Only,65
USR-4450,Organic SEO,Desktop,Digital Marketing,2025-05-21 20:25:00,True,True,False,False,2025-05-21 21:14:00,2025-05-22 04:14:00,2025-05-28 04:14:00,0,0,5,May,5,21,Wednesday,0.8166666666666667,,,Signup,0
USR-4451,Google Ads,Mobile,Digital Marketing,2025-06-10 09:33:00,True,False,False,False,2025-06-10 10:23:00,2025-06-12 09:23:00,2025-06-22 09:23:00,0,120,6,June,6,24,Tuesday,,,,Landing,120
USR-4452,Google Ads,Mobile,Digital Marketing,2025-12-01 11:55:00,True,False,False,False,2025-12-01 12:27:00,2025-12-02 10:27:00,2025-12-17 10:27:00,0,120,12,December,12,49,Monday,,,,Landing,120
USR-4453,Facebook Ads,Mobile,Web Dev,2025-03-28 19:37:00,False,False,False,False,2025-03-28 20:42:00,2025-03-28 22:42:00,2025-04-06 22:42:00,0,65,3,March,3,13,Friday,,,,Ad Only,65
USR-4454,Facebook Ads,Desktop,Web Dev,2025-01-20 20:03:00,True,False,False,False,2025-01-20 21:39:00,2025-01-22 03:39:00,2025-01-23 03:39:00,0,65,1,January,1,4,Monday,,,,Landing,65
USR-4455,YouTube Ads,Mobile,Design,2025-12-30 09:12:00,False,False,False,False,2025-12-30 10:37:00,2026-01-01 04:37:00,2026-01-17 04:37:00,0,45,12,December,12,1,Tuesday,,,,Ad Only,45
USR-4456,Facebook Ads,Desktop,Data Science,2025-05-15 08:30:00,True,True,True,False,2025-05-15 09:20:00,2025-05-17 01:20:00,2025-06-05 01:20:00,0,65,5,May,5,20,Thursday,0.8333333333333334,40.833333333333336,,Trial,65
USR-4457,Organic SEO,Desktop,Data Science,2025-07-26 10:50:00,False,False,False,False,2025-07-26 11:55:00,2025-07-27 04:55:00,2025-08-14 04:55:00,0,0,7,July,7,30,Saturday,,,,Ad Only,0
USR-4458,Google Ads,Desktop,Data Science,2025-12-27 10:45:00,False,False,False,False,2025-12-27 12:12:00,2025-12-28 22:12:00,2026-01-04 22:12:00,0,120,12,December,12,52,Saturday,,,,Ad Only,120
USR-4459,Facebook Ads,Desktop,Design,2025-05-24 13:45:00,True,False,False,False,2025-05-24 14:22:00,2025-05-26 01:22:00,2025-06-08 01:22:00,0,65,5,May,5,21,Saturday,,,,Landing,65
USR-4460,Facebook Ads,Desktop,Finance,2025-12-16 18:00:00,True,False,False,False,2025-12-16 19:28:00,2025-12-17 15:28:00,2026-01-07 15:28:00,0,65,12,December,12,51,Tuesday,,,,Landing,65
USR-4461,Organic SEO,Mobile,Web Dev,2025-10-26 09:46:00,True,True,True,False,2025-10-26 11:30:00,2025-10-27 03:30:00,2025-10-30 03:30:00,0,0,10,October,10,43,Sunday,1.7333333333333334,17.733333333333334,,Trial,0
USR-4462,Facebook Ads,Mobile,Web Dev,2025-09-26 11:39:00,True,False,False,False,2025-09-26 13:31:00,2025-09-26 15:31:00,2025-10-04 15:31:00,0,65,9,September,9,39,Friday,,,,Landing,65
USR-4463,Google Ads,Mobile,Web Dev,2025-11-17 18:35:00,False,False,False,False,2025-11-17 19:54:00,2025-11-19 13:54:00,2025-12-03 13:54:00,0,120,11,November,11,47,Monday,,,,Ad Only,120
USR-4464,YouTube Ads,Desktop,Web Dev,2025-06-16 19:04:00,True,True,True,False,2025-06-16 20:38:00,2025-06-17 09:38:00,2025-06-26 09:38:00,0,45,6,June,6,25,Monday,1.5666666666666667,14.566666666666666,,Trial,45
USR-4465,YouTube Ads,Desktop,Digital Marketing,2025-11-16 19:22:00,True,False,False,False,2025-11-16 20:59:00,2025-11-18 17:59:00,2025-12-02 17:59:00,0,45,11,November,11,46,Sunday,,,,Landing,45
USR-4466,Google Ads,Mobile,Digital Marketing,2025-11-20 09:04:00,True,True,False,False,2025-11-20 10:31:00,2025-11-22 07:31:00,2025-11-30 07:31:00,0,120,11,November,11,47,Thursday,1.45,,,Signup,120
USR-4467,Facebook Ads,Mobile,Data Science,2025-01-04 19:23:00,False,False,False,False,2025-01-04 19:49:00,2025-01-05 22:49:00,2025-01-08 22:49:00,0,65,1,January,1,1,Saturday,,,,Ad Only,65
USR-4468,Google Ads,Mobile,Digital Marketing,2025-11-17 15:40:00,True,True,True,False,2025-11-17 17:38:00,2025-11-18 03:38:00,2025-11-20 03:38:00,0,120,11,November,11,47,Monday,1.9666666666666666,11.966666666666667,,Trial,120
USR-4469,Google Ads,Tablet,Data Science,2025-07-16 14:45:00,False,False,False,False,2025-07-16 15:12:00,2025-07-18 09:12:00,2025-07-30 09:12:00,0,120,7,July,7,29,Wednesday,,,,Ad Only,120
USR-4470,Referral,Mobile,Data Science,2025-10-22 08:35:00,True,True,True,False,2025-10-22 09:14:00,2025-10-22 19:14:00,2025-11-12 19:14:00,0,20,10,October,10,43,Wednesday,0.65,10.65,,Trial,20
USR-4471,Google Ads,Mobile,Data Science,2025-07-27 16:18:00,True,True,True,False,2025-07-27 18:13:00,2025-07-28 07:13:00,2025-07-29 07:13:00,0,120,7,July,7,30,Sunday,1.9166666666666667,14.916666666666666,,Trial,120
USR-4472,Organic SEO,Desktop,Design,2025-06-22 12:47:00,False,False,False,False,2025-06-22 12:57:00,2025-06-22 21:57:00,2025-06-23 21:57:00,0,0,6,June,6,25,Sunday,,,,Ad Only,0
USR-4473,Google Ads,Mobile,Digital Marketing,2025-12-25 12:40:00,False,False,False,False,2025-12-25 13:33:00,2025-12-25 17:33:00,2026-01-14 17:33:00,0,120,12,December,12,52,Thursday,,,,Ad Only,120
USR-4474,Referral,Mobile,Digital Marketing,2025-11-04 13:31:00,True,False,False,False,2025-11-04 14:29:00,2025-11-04 20:29:00,2025-11-18 20:29:00,0,20,11,November,11,45,Tuesday,,,,Landing,20
USR-4475,Google Ads,Desktop,Digital Marketing,2025-07-03 12:20:00,True,True,True,False,2025-07-03 12:29:00,2025-07-04 14:29:00,2025-07-11 14:29:00,0,120,7,July,7,27,Thursday,0.15,26.15,,Trial,120
USR-4476,YouTube Ads,Mobile,Web Dev,2025-01-27 09:44:00,False,False,False,False,2025-01-27 10:47:00,2025-01-27 13:47:00,2025-02-11 13:47:00,0,45,1,January,1,5,Monday,,,,Ad Only,45
USR-4477,Google Ads,Mobile,Web Dev,2025-01-06 18:21:00,True,True,False,False,2025-01-06 19:39:00,2025-01-08 14:39:00,2025-01-24 14:39:00,0,120,1,January,1,2,Monday,1.3,,,Signup,120
USR-4478,Organic SEO,Tablet,Web Dev,2025-07-25 16:03:00,False,False,False,False,2025-07-25 17:29:00,2025-07-26 22:29:00,2025-08-06 22:29:00,0,0,7,July,7,30,Friday,,,,Ad Only,0
USR-4479,Facebook Ads,Mobile,Finance,2025-12-03 17:53:00,True,False,False,False,2025-12-03 18:29:00,2025-12-04 18:29:00,2025-12-25 18:29:00,0,65,12,December,12,49,Wednesday,,,,Landing,65
USR-4480,Google Ads,Mobile,Web Dev,2025-04-13 11:37:00,True,False,False,False,2025-04-13 12:35:00,2025-04-15 04:35:00,2025-05-04 04:35:00,0,120,4,April,4,15,Sunday,,,,Landing,120
USR-4481,Google Ads,Desktop,Data Science,2025-01-13 15:16:00,False,False,False,False,2025-01-13 16:34:00,2025-01-15 03:34:00,2025-02-01 03:34:00,0,120,1,January,1,3,Monday,,,,Ad Only,120
USR-4482,Organic SEO,Desktop,Data Science,2025-08-15 19:47:00,True,False,False,False,2025-08-15 20:14:00,2025-08-17 18:14:00,2025-08-25 18:14:00,0,0,8,August,8,33,Friday,,,,Landing,0
USR-4483,Facebook Ads,Tablet,Data Science,2025-03-30 08:03:00,True,False,False,False,2025-03-30 08:53:00,2025-04-01 04:53:00,2025-04-05 04:53:00,0,65,3,March,3,13,Sunday,,,,Landing,65
USR-4484,Facebook Ads,Mobile,Data Science,2025-05-13 11:35:00,False,False,False,False,2025-05-13 13:31:00,2025-05-15 08:31:00,2025-06-04 08:31:00,0,65,5,May,5,20,Tuesday,,,,Ad Only,65
USR-4485,Google Ads,Mobile,Finance,2025-04-22 08:48:00,True,False,False,False,2025-04-22 09:53:00,2025-04-22 13:53:00,2025-04-27 13:53:00,0,120,4,April,4,17,Tuesday,,,,Landing,120
USR-4486,Facebook Ads,Desktop,Web Dev,2025-07-08 22:12:00,True,False,False,False,2025-07-08 22:48:00,2025-07-09 11:48:00,2025-07-28 11:48:00,0,65,7,July,7,28,Tuesday,,,,Landing,65
USR-4487,Organic SEO,Mobile,Data Science,2025-05-02 18:28:00,False,False,False,False,2025-05-02 19:53:00,2025-05-04 15:53:00,2025-05-23 15:53:00,0,0,5,May,5,18,Friday,,,,Ad Only,0
USR-4488,YouTube Ads,Tablet,Data Science,2025-08-20 13:45:00,False,False,False,False,2025-08-20 15:39:00,2025-08-20 18:39:00,2025-09-03 18:39:00,0,45,8,August,8,34,Wednesday,,,,Ad Only,45
USR-4489,Facebook Ads,Mobile,Design,2025-03-08 22:25:00,False,False,False,False,2025-03-08 23:11:00,2025-03-09 09:11:00,2025-03-23 09:11:00,0,65,3,March,3,10,Saturday,,,,Ad Only,65
USR-4490,Facebook Ads,Mobile,Web Dev,2025-09-22 19:06:00,False,False,False,False,2025-09-22 20:58:00,2025-09-23 00:58:00,2025-10-14 00:58:00,0,65,9,September,9,39,Monday,,,,Ad Only,65
USR-4491,Referral,Desktop,Data Science,2025-11-10 10:36:00,True,True,True,False,2025-11-10 10:47:00,2025-11-10 11:47:00,2025-11-27 11:47:00,0,20,11,November,11,46,Monday,0.18333333333333332,1.1833333333333333,,Trial,20
USR-4492,Organic SEO,Mobile,Digital Marketing,2025-05-21 17:28:00,False,False,False,False,2025-05-21 18:29:00,2025-05-21 20:29:00,2025-06-03 20:29:00,0,0,5,May,5,21,Wednesday,,,,Ad Only,0
